INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222004649,3301,,VERBAL DISPUTE,C6, ,0,21-01-2022 15:40,2022,1,Friday,15,,HENRY STERLING SQ,42.32648547,-71.05487817,"(42.32648547117339, -71.05487817005694)"
222004648,3115,,INVESTIGATE PERSON,C6, ,0,21-01-2022 14:26,2022,1,Friday,14,,MAYHEW ST,42.32150239,-71.059672,"(42.321502391784286, -71.0596720044161)"
222004647,3801,,M/V ACCIDENT - OTHER,C6, ,0,21-01-2022 15:09,2022,1,Friday,15,,DORCHESTER ST,42.33025299,-71.05559939,"(42.330252994946385, -71.05559938577183)"
222004646,3114,,INVESTIGATE PROPERTY,E5, ,0,21-01-2022 15:32,2022,1,Friday,15,,ARBOROUGH RD,42.28980619,-71.1281504,"(42.2898061915118, -71.12815040138722)"
222004645,1831,,SICK ASSIST,E13, ,0,21-01-2022 15:06,2022,1,Friday,15,,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436307494, -71.09870021376588)"
222004644,520,,BURGLARY - RESIDENTIAL,C11, ,0,21-01-2022 14:42,2022,1,Friday,14,,HOWE ST,42.31136188,-71.0644231,"(42.31136187934309, -71.06442310460604)"
222004643,2647,,THREATS TO DO BODILY HARM,B3,465,0,19-01-2022 00:00,2022,1,Wednesday,0,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004642,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11, ,0,21-01-2022 14:58,2022,1,Friday,14,,ASHMONT ST,42.28600087,-71.06344648,"(42.28600086667385, -71.06344648312711)"
222004641,3207,,PROPERTY - FOUND,E5,691,0,20-01-2022 19:00,2022,1,Thursday,19,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222004639,3207,,PROPERTY - FOUND,E13, ,0,21-01-2022 15:11,2022,1,Friday,15,,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971856767274, -71.10429431787648)"
222004637,3007,,SUDDEN DEATH,D14, ,0,21-01-2022 13:44,2022,1,Friday,13,,BAYARD ST,42.36040982,-71.13116015,"(42.360409824300085, -71.13116014972555)"
222004635,801,,ASSAULT - SIMPLE,A7,28,0,21-01-2022 14:59,2022,1,Friday,14,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222004633,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,19-01-2022 22:00,2022,1,Wednesday,22,,CLIFTON ST,42.3221044,-71.07039167,"(42.322104400753304, -71.07039167098347)"
222004632,423,,ASSAULT - AGGRAVATED,B3, ,0,21-01-2022 14:43,2022,1,Friday,14,,PEACEVALE RD,42.28716674,-71.07633479,"(42.2871667396152, -71.07633478981265)"
222004631,3301,,VERBAL DISPUTE,D4, ,0,21-01-2022 14:33,2022,1,Friday,14,,WASHINGTON ST,42.3348311,-71.07904134,"(42.3348310987628, -71.07904133758657)"
222004629,3115,,INVESTIGATE PERSON,A1, ,0,21-01-2022 14:25,2022,1,Friday,14,,TREMONT ST,42.35311006,-71.06432264,"(42.353110064305426, -71.06432263569027)"
222004628,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,E18, ,0,21-01-2022 14:15,2022,1,Friday,14,,"HYDE PARK AVE & THATCHER ST
HYDE PARK  MA 02136
UN",42.26591497,-71.12107002,"(42.26591496693503, -71.12107001830506)"
222004627,1831,,SICK ASSIST,A7, ,0,21-01-2022 13:45,2022,1,Friday,13,,PARIS ST,42.37442697,-71.03527876,"(42.374426972205306, -71.03527876301989)"
222004626,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,21-01-2022 01:30,2022,1,Friday,1,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004624,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C11, ,0,21-01-2022 13:54,2022,1,Friday,13,,"WILLIS ST & PLEASANT ST
DORCHESTER  MA 02125
UNITE",42.31779198,-71.05905402,"(42.31779197619983, -71.0590540181255)"
222004622,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13, ,0,21-01-2022 13:52,2022,1,Friday,13,,EVERETT ST,42.3099383,-71.10899261,"(42.30993830405572, -71.108992614422)"
222004621,801,,ASSAULT - SIMPLE,E5, ,0,21-01-2022 13:00,2022,1,Friday,13,,CHERITON RD,42.26112266,-71.15565238,"(42.26112266298446, -71.15565237568407)"
222004620,3114,,INVESTIGATE PROPERTY,B2, ,0,21-01-2022 13:54,2022,1,Friday,13,,TREMONT ST,42.33364401,-71.09086302,"(42.33364400940853, -71.09086301795847)"
222004617,613,,LARCENY SHOPLIFTING,D4, ,0,21-01-2022 11:05,2022,1,Friday,11,,HUNTINGTON AVE,42.3479724,-71.07849582,"(42.34797239824585, -71.07849581587274)"
222004616,617,,LARCENY THEFT FROM BUILDING,C11,355,0,21-01-2022 12:00,2022,1,Friday,12,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004615,3106,,PROPERTY - ACCIDENTAL DAMAGE,B3,465,0,21-01-2022 13:58,2022,1,Friday,13,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004614,3410,,TOWED MOTOR VEHICLE,B2, ,0,21-01-2022 13:05,2022,1,Friday,13,,MONADNOCK ST,42.31633855,-71.06879992,"(42.3163385506192, -71.06879992277875)"
222004612,613,,LARCENY SHOPLIFTING,A1, ,0,21-01-2022 13:24,2022,1,Friday,13,,WASHINGTON ST,42.35512339,-71.0608798,"(42.355123390368036, -71.06087979851635)"
222004611,1102,,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,21-01-2022 11:30,2022,1,Friday,11,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004610,1831,,SICK ASSIST,B3,465,0,21-01-2022 12:01,2022,1,Friday,12,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004609,1831,,SICK ASSIST,A1,123,0,21-01-2022 00:00,2022,1,Friday,0,,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256219053, -71.06348816860363)"
222004608,3114,,INVESTIGATE PROPERTY,C11, ,0,20-01-2022 13:41,2022,1,Thursday,13,,HANCOCK ST,42.310434,-71.0613401,"(42.31043399746241, -71.06134009762133)"
222004606,3207,,PROPERTY - FOUND,C6, ,0,21-01-2022 13:25,2022,1,Friday,13,,WEST BROADWAY,0,0,"(0, 0)"
222004605,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18,520,0,21-01-2022 12:15,2022,1,Friday,12,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222004603,2610,,TRESPASSING,D4, ,0,21-01-2022 12:45,2022,1,Friday,12,,DALTON ST,42.3457782,-71.08429595,"(42.34577820288522, -71.08429594669646)"
222004600,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,28,0,16-01-2022 20:00,2022,1,Sunday,20,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222004599,2610,,TRESPASSING,B2,280,0,21-01-2022 11:40,2022,1,Friday,11,,DUDLEY ST,42.32872589,-71.08382217,"(42.32872588572028, -71.08382216968015)"
222004597,2610,,TRESPASSING,B2,280,0,21-01-2022 00:00,2022,1,Friday,0,,DUDLEY ST,42.32872589,-71.08382217,"(42.32872588572028, -71.08382216968015)"
222004593,724,,AUTO THEFT,B3, ,0,21-01-2022 12:49,2022,1,Friday,12,,"PARK ST & SPENCER ST
DORCHESTER  MA 02124
UNITED S",42.29474998,-71.076433,"(42.29474997538239, -71.07643300300602)"
222004592,3115,,INVESTIGATE PERSON,E13, ,0,21-01-2022 12:07,2022,1,Friday,12,,HYDE PARK AVE,42.29853625,-71.11447939,"(42.29853624754444, -71.11447939153982)"
222004589,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,21-01-2022 10:00,2022,1,Friday,10,,W BROADWAY,42.34060608,-71.05362687,"(42.34060607811726, -71.0536268703984)"
222004588,3207,,PROPERTY - FOUND,D4, ,0,21-01-2022 12:00,2022,1,Friday,12,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004586,801,,ASSAULT - SIMPLE,E13, ,0,21-01-2022 12:11,2022,1,Friday,12,,GREEN ST,42.31143758,-71.10926363,"(42.31143758043436, -71.1092636344031)"
222004585,617,,LARCENY THEFT FROM BUILDING,C6, ,0,21-01-2022 12:12,2022,1,Friday,12,,NORTHERN AVE,42.34582745,-71.03350831,"(42.345827446147325, -71.03350831392704)"
222004581,613,,LARCENY SHOPLIFTING,D4, ,0,21-01-2022 12:00,2022,1,Friday,12,,BOYLSTON ST,42.35095909,-71.0741278,"(42.350959087945945, -71.07412780075079)"
222004580,2610,,TRESPASSING,C11, ,0,21-01-2022 11:50,2022,1,Friday,11,,BAILEY ST,42.28466568,-71.06602188,"(42.28466568094173, -71.06602187804724)"
222004579,3201,,PROPERTY - LOST/ MISSING,C11,450,0,21-01-2022 00:00,2022,1,Friday,0,,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131612789713, -71.07170292796064)"
222004578,3410,,TOWED MOTOR VEHICLE,E13, ,0,21-01-2022 09:57,2022,1,Friday,9,,ROUND HILL ST,42.32469169,-71.10618924,"(42.32469169224553, -71.1061892386513)"
222004577,3201,,PROPERTY - LOST/ MISSING,D4, ,0,21-01-2022 11:12,2022,1,Friday,11,,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.33311189030741, -71.07276369932725)"
222004576,1831,,SICK ASSIST,E18, ,0,21-01-2022 11:34,2022,1,Friday,11,,GREW HILL RD,42.27124168,-71.12997162,"(42.271241679275015, -71.12997162202575)"
222004575,3410,,TOWED MOTOR VEHICLE,D4, ,0,21-01-2022 11:00,2022,1,Friday,11,,SAINT BOTOLPH ST,42.34295139,-71.0831454,"(42.34295139211298, -71.08314540184752)"
222004574,3114,,INVESTIGATE PROPERTY,A1, ,0,21-01-2022 12:00,2022,1,Friday,12,,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546331782, -71.06135412537031)"
222004573,540,,BURGLARY - COMMERICAL,C6, ,0,12-01-2022 15:00,2022,1,Wednesday,15,,W BROADWAY,42.33793018,-71.04947397,"(42.33793018119385, -71.04947396819051)"
222004572,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,21-01-2022 11:55,2022,1,Friday,11,,JETTE CT,42.3468275,-71.14319086,"(42.34682749921356, -71.14319086479756)"
222004571,617,,LARCENY THEFT FROM BUILDING,D4, ,0,21-01-2022 11:56,2022,1,Friday,11,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004568,3006,,SICK/INJURED/MEDICAL - PERSON,D14, ,0,21-01-2022 11:06,2022,1,Friday,11,,CUMMINGS RD,42.34041044,-71.14372963,"(42.34041044398111, -71.14372962922079)"
222004567,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7, ,0,21-01-2022 10:47,2022,1,Friday,10,,"CHELSEA ST & GOVE ST
EAST BOSTON  MA 02128
UNITED ",42.37128803,-71.03716599,"(42.37128802658948, -71.03716599200224)"
222004566,1831,,SICK ASSIST,E18, ,0,21-01-2022 11:12,2022,1,Friday,11,,HARMON ST,42.26950369,-71.10228582,"(42.26950368723342, -71.10228582055197)"
222004565,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,21-01-2022 11:41,2022,1,Friday,11,,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689279375, -71.10566019505863)"
222004564,3114,,INVESTIGATE PROPERTY,E5, ,0,21-01-2022 10:11,2022,1,Friday,10,,WEYMOUTH AVE,42.26664674,-71.15244304,"(42.26664674014668, -71.15244303662445)"
222004562,3201,,PROPERTY - LOST/ MISSING,A7,28,0,21-01-2022 11:29,2022,1,Friday,11,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222004561,1831,,SICK ASSIST,B2, ,0,21-01-2022 11:03,2022,1,Friday,11,,ALLEGHANY ST,42.33056977,-71.09959089,"(42.33056976709614, -71.0995908942997)"
222004560,1107,,FRAUD - IMPERSONATION,C6,200,0,21-01-2022 11:28,2022,1,Friday,11,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222004559,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,355,0,17-01-2022 07:00,2022,1,Monday,7,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004557,3114,,INVESTIGATE PROPERTY,B3,465,0,21-01-2022 00:00,2022,1,Friday,0,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004556,3106,,PROPERTY - ACCIDENTAL DAMAGE,E13, ,0,21-01-2022 08:39,2022,1,Friday,8,,CENTRE ST,42.31265126,-71.11414509,"(42.31265126143235, -71.11414509217491)"
222004555,3201,,PROPERTY - LOST/ MISSING,E18,520,0,18-01-2022 00:00,2022,1,Tuesday,0,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222004554,3114,,INVESTIGATE PROPERTY,C6, ,0,20-01-2022 10:38,2022,1,Thursday,10,,DEXTER ST,42.3303353,-71.05760678,"(42.33033530009299, -71.05760678180262)"
222004552,3410,,TOWED MOTOR VEHICLE,C6, ,0,21-01-2022 10:21,2022,1,Friday,10,,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398190773, -71.05248129593957)"
222004551,3115,,INVESTIGATE PERSON,B3,465,0,16-01-2022 00:00,2022,1,Sunday,0,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004548,2647,,THREATS TO DO BODILY HARM,B3, ,0,21-01-2022 09:40,2022,1,Friday,9,,WOODRUFF WAY,42.27443147,-71.08131004,"(42.27443147085792, -71.08131004474073)"
222004546,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,21-01-2022 10:44,2022,1,Friday,10,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222004545,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14, ,0,20-01-2022 12:00,2022,1,Thursday,12,,"CHESNUT HILL DRWY & CAMPANELLA WY
BOSTON  MA 02467",42.33526997,-71.16295006,"(42.335269966416355, -71.16295005786387)"
222004544,1831,,SICK ASSIST,C11, ,0,21-01-2022 10:12,2022,1,Friday,10,,ADAMS ST,42.2944367,-71.05661774,"(42.29443669970657, -71.05661773596749)"
222004543,3410,,TOWED MOTOR VEHICLE,D4, ,0,21-01-2022 10:35,2022,1,Friday,10,,HARRISON AVE,42.33790301,-71.07145236,"(42.33790300718369, -71.0714523614955)"
222004542,3201,,PROPERTY - LOST/ MISSING,D4,167,0,21-01-2022 10:00,2022,1,Friday,10,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004541,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,21-01-2022 10:04,2022,1,Friday,10,,WALDEN ST,42.32561013,-71.10449956,"(42.32561013067911, -71.10449956363784)"
222004540,2647,,THREATS TO DO BODILY HARM,A1, ,0,20-01-2022 12:40,2022,1,Thursday,12,,CITY HALL PLZ,42.35972136,-71.0585236,"(42.35972136485405, -71.05852360114129)"
222004539,3502,,MISSING PERSON - LOCATED,E18, ,0,20-01-2022 21:30,2022,1,Thursday,21,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222004538,617,,LARCENY THEFT FROM BUILDING,D4, ,0,21-01-2022 10:13,2022,1,Friday,10,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004537,1001,,FORGERY / COUNTERFEITING,A7, ,0,21-01-2022 10:05,2022,1,Friday,10,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222004535,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,19-01-2022 08:25,2022,1,Wednesday,8,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222004532,3122,,AIRCRAFT INCIDENTS,A7, ,0,21-01-2022 09:44,2022,1,Friday,9,,PRESCOTT ST,42.37525782,-71.02466343,"(42.37525782172053, -71.02466343305959)"
222004531,3114,,INVESTIGATE PROPERTY,A7,29,0,21-01-2022 08:00,2022,1,Friday,8,,BREMEN ST,42.37030725,-71.03724113,"(42.370307247540076, -71.03724112724824)"
222004530,3502,,MISSING PERSON - LOCATED,B2,259,0,21-01-2022 11:14,2022,1,Friday,11,,MAGNOLIA ST,42.31478432,-71.07160997,"(42.31478432299101, -71.07160996879186)"
222004528,3410,,TOWED MOTOR VEHICLE,D4, ,0,21-01-2022 07:35,2022,1,Friday,7,,NEWBURY ST,42.34805091,-71.09389963,"(42.34805091452597, -71.09389962801482)"
222004527,3502,,MISSING PERSON - LOCATED,B2,319,0,11-01-2022 15:00,2022,1,Tuesday,15,,ELM HILL AVE,42.30801734,-71.08870712,"(42.308017338561, -71.08870712241816)"
222004526,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,520,0,05-01-2022 00:00,2022,1,Wednesday,0,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222004525,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,21-01-2022 09:04,2022,1,Friday,9,,"WALNUT AVE & ROCKLAND ST
ROXBURY  MA 02119
UNITED ",42.32246197,-71.08486399,"(42.3224619687967, -71.08486399040333)"
222004524,3201,,PROPERTY - LOST/ MISSING,B3,465,0,20-01-2022 09:00,2022,1,Thursday,9,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004523,1831,,SICK ASSIST,B3,465,0,21-01-2022 08:36,2022,1,Friday,8,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222004520,301,,ROBBERY,D14, ,0,21-01-2022 08:34,2022,1,Friday,8,,COMMONWEALTH AVE,42.34241352,-71.14460462,"(42.342413519396636, -71.14460462359891)"
222004519,617,,LARCENY THEFT FROM BUILDING,A1, ,0,21-01-2022 08:05,2022,1,Friday,8,,ARLINGTON ST,42.35061995,-71.07009458,"(42.35061995071376, -71.07009457640356)"
222004517,520,,BURGLARY - RESIDENTIAL,D4, ,0,21-01-2022 07:01,2022,1,Friday,7,,WASHINGTON ST,42.33675015,-71.07662788,"(42.33675015422942, -71.07662787936337)"
222004516,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,167,0,21-01-2022 07:25,2022,1,Friday,7,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004515,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,21-01-2022 07:25,2022,1,Friday,7,,CUMMINS HWY,42.27832825,-71.11570522,"(42.27832824556942, -71.1157052199883)"
222004514,3410,,TOWED MOTOR VEHICLE,B2, ,0,21-01-2022 06:17,2022,1,Friday,6,,"QUINCY ST & WARREN ST
ROXBURY  MA 02121
UNITED STA",42.31635598,-71.08284994,"(42.316355975188806, -71.08284993945745)"
222004511,1402,,VANDALISM,C11,355,0,20-01-2022 18:00,2022,1,Thursday,18,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004510,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,355,0,21-01-2022 06:18,2022,1,Friday,6,,GIBSON STREET,0,0,"(0, 0)"
222004508,3114,,INVESTIGATE PROPERTY,B2, ,0,21-01-2022 04:18,2022,1,Friday,4,,DUNMORE ST,42.32579168,-71.07460835,"(42.325791682170866, -71.07460834657327)"
222004507,3115,,INVESTIGATE PERSON,E5, ,0,21-01-2022 03:42,2022,1,Friday,3,,BLUE LEDGE DR,42.27443768,-71.13619686,"(42.27443767563931, -71.13619686405897)"
222004504,3114,,INVESTIGATE PROPERTY,B2, ,0,21-01-2022 03:29,2022,1,Friday,3,,INTERVALE ST,42.31226098,-71.08179001,"(42.31226097804744, -71.08179001067876)"
222004503,724,,AUTO THEFT,D14, ,0,21-01-2022 01:50,2022,1,Friday,1,,COMMONWEALTH AVE,42.35073963,-71.13047909,"(42.35073963164991, -71.13047909410511)"
222004500,3301,,VERBAL DISPUTE,B2, ,0,21-01-2022 03:12,2022,1,Friday,3,,HIGHLAND ST,42.32401893,-71.09680779,"(42.3240189278616, -71.09680778715371)"
222004499,3115,,INVESTIGATE PERSON,D14, ,0,21-01-2022 03:03,2022,1,Friday,3,,GORDON ST,42.34966796,-71.13995527,"(42.34966795802786, -71.13995527257794)"
222004498,3115,,INVESTIGATE PERSON,A1, ,0,21-01-2022 02:20,2022,1,Friday,2,,UNION ST,42.36148163,-71.05719146,"(42.3614816294418, -71.05719146219977)"
222004496,3410,,TOWED MOTOR VEHICLE,B2, ,0,21-01-2022 00:33,2022,1,Friday,0,,SUPPLE RD,42.30639716,-71.08349251,"(42.306397157819745, -71.08349251370984)"
222004495,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E5, ,0,21-01-2022 02:29,2022,1,Friday,2,,WASHINGTON ST,42.26582389,-71.15205431,"(42.265823885837875, -71.15205431260244)"
222004493,801,,ASSAULT - SIMPLE,B3,458,0,21-01-2022 01:16,2022,1,Friday,1,,OLD RD,42.30226502,-71.08494674,"(42.302265023095536, -71.08494674365129)"
222004491,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7,35,0,21-01-2022 00:08,2022,1,Friday,0,,LEWIS ST,42.36689348,-71.04130322,"(42.36689347560158, -71.04130321830841)"
222004490,3301,,VERBAL DISPUTE,B3, ,0,21-01-2022 00:55,2022,1,Friday,0,,"KINGSDALE ST & WARNER ST
DORCHESTER  MA 02124
UNIT",42.29519804,-71.08003405,"(42.295198040905966, -71.08003405027424)"
222004489,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,21-01-2022 00:17,2022,1,Friday,0,,METROPOLITAN AVE,42.2639,-71.1178015,"(42.2639000003646, -71.11780149952276)"
222004488,3410,,TOWED MOTOR VEHICLE,C6, ,0,20-01-2022 12:55,2022,1,Thursday,12,,W EIGHTH ST,42.3350667,-71.05388239,"(42.33506669732459, -71.05388238525316)"
222004486,540,,BURGLARY - COMMERICAL,D4, ,0,21-01-2022 00:14,2022,1,Friday,0,,SHAWMUT AVE,42.33884499,-71.07574518,"(42.33884499032355, -71.0757451816268)"
222004485,520,,BURGLARY - RESIDENTIAL,A7, ,0,20-01-2022 23:43,2022,1,Thursday,23,,BREMEN ST,42.37030725,-71.03724113,"(42.370307247540076, -71.03724112724824)"
222004484,3008,,SUICIDE / SUICIDE ATTEMPT,B3, ,0,20-01-2022 23:33,2022,1,Thursday,23,,RIVER ST,42.27133005,-71.08299865,"(42.271330052757, -71.08299865022084)"
222004483,3114,,INVESTIGATE PROPERTY,A1, ,0,20-01-2022 23:49,2022,1,Thursday,23,,"KILBY ST & STATE ST
BOSTON  MA 02109
UNITED STATES",42.35898299,-71.05589896,"(42.358982986390615, -71.05589896405345)"
222004482,3001,,DEATH INVESTIGATION,B2, ,0,20-01-2022 23:36,2022,1,Thursday,23,,HOWARD AVE,42.31468252,-71.07527119,"(42.314682523857044, -71.07527118990798)"
222004481,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,20-01-2022 23:41,2022,1,Thursday,23,,STOUGHTON ST,42.3166175,-71.06407827,"(42.31661749735653, -71.0640782725732)"
222004480,3801,,M/V ACCIDENT - OTHER,C6, ,0,20-01-2022 23:26,2022,1,Thursday,23,,DORCHESTER ST,42.33597778,-71.04484195,"(42.33597777894149, -71.04484195108597)"
222004478,3115,,INVESTIGATE PERSON,C11, ,0,20-01-2022 22:58,2022,1,Thursday,22,,SPEEDWELL ST,42.30406722,-71.06760042,"(42.30406721686813, -71.06760041641915)"
222004477,1831,,SICK ASSIST,E5, ,0,20-01-2022 23:05,2022,1,Thursday,23,,WALWORTH ST,42.27894173,-71.13707151,"(42.27894173000845, -71.13707151356783)"
222004476,3301,,VERBAL DISPUTE,C11, ,0,20-01-2022 22:43,2022,1,Thursday,22,,ADAMS ST,42.28397463,-71.05553564,"(42.28397463058158, -71.05553564439501)"
222004475,3301,,VERBAL DISPUTE,A7, ,0,20-01-2022 22:23,2022,1,Thursday,22,,TRENTON ST,42.37968456,-71.03428645,"(42.37968455741646, -71.03428645225102)"
222004473,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,20-01-2022 22:05,2022,1,Thursday,22,,"MELROSE ST & CHARLES ST S
BOSTON  MA 02116
UNITED ",42.34968296,-71.06656104,"(42.34968296487732, -71.066561039594)"
222004472,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,20-01-2022 21:45,2022,1,Thursday,21,,FULLER ST,42.28009279,-71.0800541,"(42.280092786335906, -71.08005410237719)"
222004471,724,,AUTO THEFT,D4,620,0,20-01-2022 21:37,2022,1,Thursday,21,,MASSACHUSETTS AVE,42.34621459,-71.08721196,"(42.34621459217998, -71.08721195644146)"
222004467,617,,LARCENY THEFT FROM BUILDING,C11, ,0,20-01-2022 21:49,2022,1,Thursday,21,,DORCHESTER AVE,42.30947615,-71.05800088,"(42.30947615323506, -71.0580008807701)"
222004466,3410,,TOWED MOTOR VEHICLE,E18, ,0,20-01-2022 21:29,2022,1,Thursday,21,,WEBSTER ST,42.25875986,-71.12292116,"(42.258759861937385, -71.12292116423052)"
222004465,3801,,M/V ACCIDENT - OTHER,B2, ,0,20-01-2022 21:28,2022,1,Thursday,21,,COLUMBIA RD,42.30994252,-71.07247323,"(42.30994251616441, -71.07247322916203)"
222004464,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E5, ,0,20-01-2022 20:45,2022,1,Thursday,20,,WASHINGTON ST,42.26582389,-71.15205431,"(42.265823885837875, -71.15205431260244)"
222004463,3115,,INVESTIGATE PERSON,E5, ,0,20-01-2022 18:00,2022,1,Thursday,18,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222004462,3006,,SICK/INJURED/MEDICAL - PERSON,A15, ,0,20-01-2022 19:10,2022,1,Thursday,19,,WALFORD WAY,42.37850943,-71.0581776,"(42.37850943045962, -71.05817759929762)"
222004460,3502,,MISSING PERSON - LOCATED,D4, ,0,20-01-2022 18:00,2022,1,Thursday,18,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222004459,3115,,INVESTIGATE PERSON,E13, ,0,20-01-2022 20:48,2022,1,Thursday,20,,CENTRE ST,42.31495383,-71.11410163,"(42.31495382853424, -71.11410163095758)"
222004456,3114,,INVESTIGATE PROPERTY,E18,527,0,20-01-2022 20:33,2022,1,Thursday,20,,HYDE PARK AVE,42.23421715,-71.13327736,"(42.23421714776282, -71.13327736281903)"
222004455,3115,,INVESTIGATE PERSON,C11,355,0,20-01-2022 08:20,2022,1,Thursday,8,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222004454,3007,,SUDDEN DEATH,E5, ,0,20-01-2022 18:52,2022,1,Thursday,18,,JOHNSON ST,42.27333643,-71.16302904,"(42.27333642954013, -71.16302903648791)"
